age  team  league  position  game_played  game_started  min_pg  fg_pg  fga_pg  fg_pct  fg3_pg  fg3a_pg  fg3_pct  fg2_pg  fg2a_pg  fg2_pct  efg_pct  ft_pg  fta_pg  ft_pct  orb_pg  drb_pg  trb_pg  ast_pg  stl_pg  blk_pg  tov_pg  pf_pg  pts_pg  draft_order  shoot_hand  player_height  player_weight  C  SG  SF  PG  PF  Right  Left  6-11  7-1  6-8  7-3  6-0  5-10  6-5  6-6  5-11  6-1  6-4  5-9  6-7  6-3  6-10  7-2  6-9  7-0  6-2  
24  OKC  NBA  SG  67  67  33.2  6.1  13.9  .442  1.9  5.3  .361  4.3  8.7  .491  .510  1.7  2.3  .753  0.6  3.8  4.3  2.6  1.2  0.3  1.8  2.3  15.9  2  Right  6-4  210  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
22  BOS  NBA  C  70  9  20.0  3.3  7.2  .466  0.6  1.6  .351  2.8  5.5  .500  .506  1.4  1.7  .811  2.0  3.2  5.2  1.6  0.5  0.4  1.5  3.2  8.7  13  Right  7-0  238  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
23  BOS  NBA  C  64  13  22.2  3.9  8.3  .475  1.0  2.7  .349  3.0  5.5  .538  .533  1.5  2.1  .684  1.4  3.3  4.7  1.7  1.0  0.6  1.5  3.3  10.3  13  Right  7-0  238  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
24  BOS  NBA  C  69  8  20.2  3.7  8.1  .455  1.2  3.0  .405  2.4  5.0  .486  .531  1.4  1.9  .750  1.0  3.0  4.1  1.5  0.8  0.5  1.1  2.4  10.0  13  Right  7-0  238  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
25  BOS  NBA  C  75  6  20.5  3.5  6.8  .512  0.9  2.6  .354  2.6  4.2  .608  .579  1.2  1.6  .732  1.0  3.8  4.8  2.0  0.6  0.4  1.3  2.8  9.0  13  Right  7-0  238  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
20  WAS  NBA  SF  63  9  10.7  1.4  3.3  .427  0.4  1.3  .316  1.0  2.1  .492  .486  0.5  0.8  .633  0.4  1.7  2.1  0.2  0.3  0.1  0.5  1.6  3.7  15  Left  6-7  205  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
21  WAS  NBA  SF  79  5  20.3  2.4  5.6  .421  0.7  2.4  .287  1.7  3.2  .520  .482  0.9  1.3  .758  0.8  2.5  3.3  0.6  0.7  0.2  0.6  2.5  6.3  15  Left  6-7  205  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
22  WAS  NBA  SF  25  6  27.6  3.9  9.4  .419  1.6  4.0  .396  2.3  5.3  .436  .504  2.4  2.8  .831  0.8  4.4  5.3  1.1  1.0  0.4  1.1  2.6  11.8  15  Left  6-7  205  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  
19  ORL  NBA  C  59  2  11.3  1.2  3.0  .389  0.0  0.0  0.0  1.2  3.0  .389  .389  1.0  1.5  .644  1.2  1.8  2.9  0.2  0.4  0.2  0.6  1.5  3.3  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
20  MIL  NBA  C  74  4  18.9  2.2  4.8  .452  0.0  0.0  .000  2.2  4.8  .453  .452  1.9  2.5  .746  1.8  3.3  5.1  0.8  0.6  0.5  0.9  2.2  6.2  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
21  ATL  NBA  C  78  78  31.4  3.9  8.7  .451  0.0  0.0  .000  3.9  8.7  .452  .451  3.8  5.2  .735  3.4  4.5  7.9  1.7  1.1  0.5  2.3  3.7  11.7  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
22  ATL  NBA  C  72  47  28.1  4.0  8.5  .474  0.0  0.0  .000  4.0  8.5  .475  .474  4.1  5.2  .786  2.8  4.2  6.9  1.5  1.1  0.5  2.3  3.7  12.2  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
24  ATL  NBA  C  77  26  19.1  2.1  4.2  .497  0.0  0.0  .000  2.1  4.1  .502  .497  2.1  3.0  .709  2.2  3.4  5.7  0.7  0.5  0.3  1.2  2.7  6.2  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
25  ATL  NBA  C  78  1  14.0  1.5  3.2  .488  0.0  0.1  .000  1.5  3.1  .496  .488  1.2  1.8  .650  1.5  2.3  3.8  0.5  0.5  0.4  0.7  2.4  4.3  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  ATL  NBA  C  79  7  15.7  1.4  2.9  .461  0.0  0.0  0.0  1.4  2.9  .461  .461  1.7  2.3  .754  1.5  2.7  4.2  0.7  0.4  0.3  0.9  2.3  4.4  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  ATL  NBA  C  58  44  28.3  2.9  5.8  .499  0.0  0.0  0.0  2.9  5.8  .499  .499  2.0  2.7  .741  2.7  5.2  7.9  1.4  0.9  0.5  1.4  3.0  7.8  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  ATL  NBA  C  52  15  21.8  2.2  4.6  .473  0.0  0.1  .000  2.2  4.6  .479  .473  1.5  2.0  .757  2.5  3.9  6.5  1.5  0.7  0.2  1.3  2.5  5.9  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
29  MIL  NBA  C  53  43  25.0  2.8  6.6  .427  0.0  0.0  .000  2.8  6.6  .428  .427  2.1  2.5  .846  2.7  3.6  6.3  2.6  0.8  0.3  1.7  2.3  7.7  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  MIL  NBA  C  73  45  23.7  3.3  7.2  .454  0.0  0.0  .000  3.3  7.2  .456  .454  1.7  2.2  .788  2.7  4.2  6.8  2.4  1.1  0.3  1.8  2.3  8.3  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
32  GSW  NBA  C  70  70  18.1  2.3  4.4  .534  0.0  0.0  .000  2.3  4.4  .538  .534  1.4  1.8  .778  2.0  3.9  5.9  1.9  0.8  0.5  1.2  2.4  6.1  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
33  GSW  NBA  C  25  25  14.4  2.0  3.6  .560  0.0  0.0  0.0  2.0  3.6  .560  .560  0.9  1.2  .793  1.1  3.7  4.8  1.6  0.8  0.2  1.3  1.7  5.0  42  Right  6-11  270  1  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
19  SAC  NBA  C  22  0  16.1  2.5  4.6  .549  0.0  0.1  .000  2.5  4.5  .560  .549  0.5  0.6  .857  1.1  2.8  3.9  0.9  0.1  0.8  1.1  2.0  5.6  13  Right  7-1  240  1  0  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
19  MIL  NBA  PF  25  25  29.5  5.2  10.5  .490  0.2  0.6  .250  5.0  9.9  .506  .498  1.8  2.6  .697  2.0  3.5  5.5  1.7  1.2  0.2  1.9  1.7  12.3  2  Right  6-8  250  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
20  MIL  NBA  PF  76  72  31.7  5.8  11.8  .493  0.1  0.5  .257  5.7  11.4  .502  .498  2.3  3.0  .768  1.6  3.6  5.2  1.7  0.9  0.4  1.5  2.0  14.1  2  Right  6-8  250  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
21  MIL  NBA  PF  51  50  33.9  7.8  16.0  .490  1.3  3.5  .365  6.5  12.5  .525  .530  3.2  4.3  .743  1.5  4.6  6.2  2.8  1.0  0.4  1.8  2.2  20.1  2  Right  6-8  250  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
19  SAS  NBA  PG  77  72  29.4  3.5  8.3  .419  0.8  2.5  .323  2.7  5.8  .460  .467  1.4  2.1  .675  0.4  2.1  2.6  4.3  1.2  0.1  2.0  2.2  9.2  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
21  SAS  NBA  PG  75  75  34.4  5.6  12.6  .447  0.8  2.7  .312  4.8  10.0  .483  .480  2.5  3.6  .702  0.6  2.6  3.2  5.5  0.8  0.1  2.4  2.0  14.7  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
22  SAS  NBA  PG  80  80  34.2  6.7  14.0  .482  0.5  2.0  .276  6.2  12.0  .516  .501  2.6  4.0  .650  0.6  3.1  3.7  6.1  1.2  0.1  2.7  2.1  16.6  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
24  SAS  NBA  PG  77  77  32.5  7.4  14.2  .520  0.2  0.5  .395  7.2  13.7  .525  .527  3.6  4.5  .783  0.4  2.8  3.2  5.5  1.1  0.1  2.5  1.8  18.6  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
25  SAS  NBA  PG  69  68  33.5  7.5  15.1  .494  0.2  1.0  .258  7.2  14.2  .510  .502  3.6  5.0  .715  0.4  2.8  3.2  6.0  0.8  0.1  2.4  1.3  18.8  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
26  SAS  NBA  PG  72  71  34.1  8.9  17.5  .506  0.3  0.9  .292  8.6  16.6  .518  .513  3.9  5.0  .782  0.4  2.7  3.1  6.9  0.9  0.1  2.6  1.5  22.0  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
27  SAS  NBA  PG  56  50  30.9  6.2  12.8  .487  0.2  0.6  .294  6.1  12.2  .497  .494  3.3  4.4  .756  0.1  2.3  2.4  5.7  0.5  0.1  2.7  1.7  16.0  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
28  SAS  NBA  PG  78  78  32.4  7.1  13.7  .519  0.3  0.9  .357  6.8  12.8  .531  .531  3.0  3.9  .769  0.4  2.7  3.1  6.6  1.2  0.0  2.6  1.7  17.5  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
29  SAS  NBA  PG  60  60  32.1  7.1  14.8  .480  0.2  1.0  .230  6.9  13.8  .498  .488  3.8  4.7  .799  0.4  2.5  2.9  7.7  1.0  0.1  2.6  1.3  18.3  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
30  SAS  NBA  PG  66  66  32.9  7.9  15.1  .522  0.4  1.0  .353  7.5  14.0  .534  .534  4.2  5.0  .845  0.3  2.7  3.0  7.6  0.8  0.1  2.6  1.4  20.3  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
31  SAS  NBA  PG  68  68  29.4  6.7  13.4  .499  0.4  1.0  .373  6.3  12.5  .509  .513  2.9  3.6  .811  0.3  2.0  2.3  5.7  0.5  0.1  2.2  1.3  16.7  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
32  SAS  NBA  PG  68  68  28.7  5.9  12.2  .486  0.6  1.3  .427  5.4  10.9  .493  .508  1.9  2.4  .783  0.2  1.7  1.9  4.9  0.6  0.0  2.1  1.6  14.4  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
33  SAS  NBA  PG  72  72  27.5  4.9  9.9  .493  0.4  0.9  .415  4.5  9.0  .501  .512  1.8  2.4  .760  0.2  2.2  2.4  5.3  0.8  0.2  1.8  1.6  11.9  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
34  SAS  NBA  PG  63  63  25.2  4.2  9.0  .466  0.4  1.1  .333  3.8  7.9  .484  .486  1.3  1.9  .726  0.1  1.7  1.8  4.5  0.5  0.0  1.4  1.5  10.1  28  Right  6-2  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  
24  HOU  NBA  SF  76  76  36.3  6.0  12.4  .486  2.0  5.2  .385  4.0  7.2  .559  .567  1.5  2.0  .729  1.0  4.3  5.3  3.5  1.0  0.4  1.9  1.9  15.5  38  Right  6-10  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
25  HOU  NBA  SF  74  74  37.6  6.3  13.3  .472  1.8  4.7  .370  4.5  8.6  .528  .538  2.2  3.0  .742  0.9  4.6  5.5  4.0  1.2  0.4  1.9  2.3  16.6  38  Right  6-10  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
26  DAL  NBA  SF  66  66  33.1  5.8  12.6  .462  2.0  5.3  .380  3.8  7.3  .521  .542  2.1  2.9  .720  1.0  3.9  4.9  2.4  1.0  0.3  1.5  2.1  15.7  38  Right  6-10  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
27  DAL  NBA  SF  61  51  29.5  5.2  10.7  .492  1.7  4.1  .414  3.5  6.6  .540  .571  1.5  2.2  .684  0.5  4.2  4.7  2.8  0.8  0.3  1.6  1.9  13.7  38  Right  6-10  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
28  MEM  NBA  SF  34  34  19.9  2.2  6.5  .338  0.7  2.7  .269  1.5  3.8  .388  .394  1.0  1.3  .814  0.2  2.3  2.5  1.6  0.6  0.1  0.7  1.5  6.2  38  Right  6-10  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
29  MEM  NBA  SF  19  5  20.2  3.4  6.6  .520  1.7  3.5  .478  1.7  3.1  .569  .648  0.5  0.8  .600  0.4  2.3  2.7  1.8  0.5  0.2  0.9  1.7  9.0  38  Right  6-10  230  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
24  ATL  NBA  SG  35  0  11.3  0.8  2.3  .350  0.3  1.4  .245  0.5  0.9  .516  .425  0.5  0.6  .727  0.1  1.3  1.4  1.1  0.3  0.1  0.7  1.3  2.4  48  Right  6-5  225  0  1  0  0  0  1  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  
21  HOU  NBA  PF  52  6  16.7  2.9  5.1  .558  0.0  0.0  .000  2.9  5.1  .562  .558  0.6  0.8  .714  1.7  2.2  3.8  0.8  0.3  0.7  0.6  1.5  6.3  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
22  HOU  NBA  PF  64  1  23.2  3.5  8.0  .440  0.0  0.0  .000  3.5  7.9  .443  .440  0.6  0.9  .702  1.8  2.7  4.5  0.8  0.4  0.6  0.8  1.8  7.7  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
23  SAC  NBA  PF  24  3  23.2  3.5  7.0  .494  0.7  1.5  .444  2.8  5.5  .508  .542  0.5  0.6  .786  1.7  3.2  4.8  1.3  0.5  0.5  0.8  2.0  8.0  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
24  SAC  NBA  PF  17  6  24.4  2.9  7.2  .410  0.5  2.3  .231  2.4  4.9  .494  .447  0.5  0.9  .563  2.0  3.8  5.8  0.9  0.8  0.2  0.9  2.3  6.9  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
24  TOR  NBA  PF  48  7  23.3  3.6  7.6  .477  1.0  2.3  .411  2.7  5.3  .506  .540  0.9  1.1  .745  1.7  3.3  5.1  1.3  0.9  0.7  1.0  2.5  9.1  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
27  TOR  NBA  PF  65  8  24.6  2.4  5.9  .401  1.4  3.9  .372  0.9  2.0  .458  .523  0.7  0.9  .717  1.0  3.6  4.5  1.2  0.6  0.4  0.6  1.8  6.8  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
28  OKC  NBA  PF  24  0  13.8  0.9  2.5  .367  0.6  1.8  .333  0.3  0.8  .444  .483  0.1  0.1  1.000  0.2  1.5  1.7  0.5  0.6  0.1  0.4  1.1  2.5  14  Right  6-9  230  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
26  SAS  NBA  SG  25  1  11.6  1.2  2.6  .462  0.5  1.4  .353  0.7  1.2  .581  .554  0.5  0.8  .684  0.1  1.2  1.2  0.9  0.6  0.1  0.6  1.2  3.4  61  Right  6-4  200  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
20  NOK  NBA  PG  78  78  36.0  5.2  12.1  .430  0.6  2.3  .282  4.6  9.9  .464  .456  5.1  6.0  .847  0.8  4.3  5.1  7.8  2.2  0.1  2.3  2.8  16.1  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
21  NOK  NBA  PG  64  64  36.8  6.0  13.6  .437  0.8  2.2  .350  5.2  11.4  .455  .466  4.6  5.6  .818  0.8  3.5  4.4  8.9  1.8  0.0  2.5  2.4  17.3  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
22  NOH  NBA  PG  80  80  37.6  7.9  16.1  .488  1.2  3.1  .369  6.7  13.0  .516  .524  4.2  4.9  .851  0.8  3.2  4.0  11.6  2.7  0.1  2.5  2.3  21.1  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  NOH  NBA  PG  78  78  38.5  8.1  16.1  .503  0.8  2.3  .364  7.3  13.8  .525  .528  5.8  6.7  .868  0.9  4.7  5.5  11.0  2.8  0.1  3.0  2.7  22.8  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
25  NOH  NBA  PG  80  80  36.0  5.4  11.6  .463  0.9  2.3  .388  4.5  9.3  .482  .502  4.2  4.8  .878  0.5  3.6  4.1  9.8  2.4  0.1  2.2  2.5  15.9  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  LAC  NBA  PG  60  60  36.4  7.1  14.8  .478  1.3  3.6  .371  5.8  11.3  .511  .522  4.3  5.0  .861  0.7  2.9  3.6  9.1  2.5  0.1  2.1  2.3  19.8  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  LAC  NBA  PG  70  70  33.4  5.9  12.2  .481  1.1  3.3  .328  4.8  8.9  .538  .526  4.1  4.6  .885  0.8  3.0  3.7  9.7  2.4  0.1  2.3  2.0  16.9  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  LAC  NBA  PG  62  62  35.0  6.5  14.0  .467  1.3  3.4  .368  5.3  10.6  .498  .511  4.8  5.6  .855  0.6  3.7  4.3  10.7  2.5  0.1  2.3  2.5  19.1  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
29  LAC  NBA  PG  82  82  34.8  6.9  14.3  .485  1.7  4.3  .398  5.2  10.0  .523  .545  3.5  3.9  .900  0.6  4.0  4.6  10.2  1.9  0.2  2.3  2.5  19.1  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  LAC  NBA  PG  74  74  32.7  7.0  15.1  .462  1.6  4.4  .371  5.3  10.6  .501  .517  4.0  4.4  .896  0.5  3.7  4.2  10.0  2.1  0.2  2.6  2.5  19.5  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
31  LAC  NBA  PG  61  61  31.5  6.1  12.9  .476  2.0  5.0  .411  4.1  7.9  .518  .555  3.8  4.3  .892  0.7  4.3  5.0  9.2  2.0  0.1  2.4  2.4  18.1  4  Right  6-0  175  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  MIN  NBA  PF  29  22  24.8  3.1  7.3  .418  0.0  0.3  .125  3.0  7.1  .429  .420  1.0  1.5  .659  1.6  3.8  5.4  1.0  0.6  0.3  1.5  2.9  7.2  15  Right  6-10  237  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
24  MIN  NBA  PF  52  2  9.3  1.0  2.8  .366  0.2  0.6  .281  0.8  2.2  .389  .397  0.3  0.5  .654  0.4  1.8  2.1  0.6  0.3  0.2  0.7  1.5  2.5  15  Right  6-10  237  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
22  OKC  NBA  PG  20  0  16.0  2.2  6.5  .331  0.8  2.6  .308  1.4  3.9  .346  .392  0.2  0.2  1.000  0.1  1.5  1.6  2.0  0.5  0.2  0.8  1.9  5.3  14  Left  6-3  185  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
20  ORL  NBA  PG  82  63  30.4  3.7  8.6  .425  0.1  0.5  .262  3.5  8.1  .435  .433  1.4  2.6  .551  1.3  3.0  4.3  6.5  1.7  0.2  2.5  2.4  8.9  10  Right  6-4  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
21  ORL  NBA  PG  73  69  29.4  4.4  10.0  .436  0.4  1.3  .326  3.9  8.7  .451  .456  1.5  2.6  .589  1.1  2.5  3.6  6.4  1.2  0.3  2.4  2.2  10.7  10  Right  6-4  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
22  ORL  NBA  PG  82  58  29.4  5.2  11.1  .471  0.5  1.8  .274  4.8  9.3  .509  .493  1.8  2.6  .692  1.1  3.6  4.7  6.5  1.1  0.5  2.2  2.2  12.8  10  Right  6-4  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
23  ORL  NBA  PG  17  17  28.0  4.6  9.4  .494  0.5  1.6  .321  4.1  7.8  .530  .522  1.0  1.9  .515  1.2  2.8  4.0  6.7  1.6  0.4  2.7  2.2  10.8  10  Right  6-4  185  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
20  BOS  NBA  C  60  3  9.1  0.9  2.0  .471  0.0  0.0  0.0  0.9  2.0  .471  .471  0.6  1.0  .638  0.9  2.1  2.9  0.4  0.2  0.6  0.7  1.6  2.5  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
21  BOS  NBA  C  68  40  19.6  2.0  3.9  .515  0.0  0.0  .000  2.0  3.9  .519  .515  1.2  1.9  .615  2.1  3.9  5.9  1.0  0.3  1.5  1.6  2.9  5.2  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
23  BOS  NBA  C  78  78  24.5  2.7  4.5  .615  0.0  0.0  .000  2.7  4.4  .617  .615  1.5  2.3  .623  1.9  4.2  6.1  1.1  0.4  1.5  1.6  3.1  6.9  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
24  BOS  NBA  C  76  76  29.6  3.6  6.3  .577  0.0  0.0  .000  3.6  6.3  .580  .577  1.3  2.1  .600  2.7  5.5  8.1  1.3  0.3  2.0  2.2  3.3  8.5  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
25  BOS  NBA  C  78  78  27.6  4.0  6.7  .602  0.0  0.0  .000  4.0  6.7  .605  .602  2.1  3.6  .582  2.0  5.6  7.6  1.0  0.3  1.7  2.1  2.8  10.1  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
27  OKC  NBA  C  65  65  26.8  2.0  4.0  .489  0.0  0.0  0.0  2.0  4.0  .489  .489  1.1  1.7  .652  1.8  4.7  6.6  1.2  0.4  1.1  1.8  2.9  5.1  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
28  OKC  NBA  C  78  78  25.1  1.8  4.0  .457  0.0  0.0  .000  1.8  4.0  .458  .457  0.6  0.9  .611  1.4  4.6  6.0  1.4  0.6  1.1  1.4  2.9  4.2  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
29  OKC  NBA  C  62  62  19.5  1.4  3.1  .451  0.0  0.0  .000  1.4  3.1  .453  .451  0.6  1.1  .552  1.3  3.6  4.9  1.1  0.4  0.5  1.5  2.9  3.4  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
30  OKC  NBA  C  51  3  19.2  1.6  3.6  .441  0.0  0.0  .000  1.6  3.6  .443  .441  0.7  1.5  .507  1.6  3.9  5.5  0.8  0.3  0.7  1.5  2.6  4.0  27  Right  6-10  270  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  
